value;idx;time
137,96915;1368;30
138,17067;1368;31
138,06865;1368;32
137,87285;1368;33
137,99153;1368;34
137,97981;1368;35
137,89966;1368;36
138,07256;1368;37
137,74133;1368;38
128,00882;1368;39
128,22713;1368;40
128,07797;1368;41
128,12526;1368;42
128,18053;1368;43
127,906944;1368;44
127,99897;1368;45
128,14206;1368;46
128,03781;1368;47
128,12964;1368;48
123,257614;1368;49
123,19203;1368;50
123,25543;1368;51
123,152374;1368;52
123,11359;1368;53
123,247116;1368;54
123,14459;1368;55
123,132034;1368;56
123,16712;1368;57
123,23034;1368;58
123,12;1368;59
123,13;1369;0
0,13557626;1369;1
0,0;1369;2
0,0;1369;3
0,0;1369;4
0,0;1369;5
0,0;1369;6
0,0;1369;7
0,0;1369;8
0,0;1369;9
120,588646;1369;10
118,48661;1369;11
118,32864;1369;12
117,88559;1369;13
117,96034;1369;14
118,191696;1369;15
118,07458;1369;16
117,95068;1369;17
118,09813;1369;18
127,67696;1369;19
128,54745;1369;20
128,23187;1369;21
127,99678;1369;22
128,10847;1369;23
128,29205;1369;24
128,10254;1369;25
128,17526;1369;26
128,0144;1369;27
128,30695;1369;28
138,1988;1369;29
137,88626;1369;30
137,9105;1369;31
138,0078;1369;32
137,66357;1369;33
138,00883;1369;34
137,83066;1369;35
137,83287;1369;36
137,76746;1369;37
137,8934;1369;38
128,3805;1369;39
128,23355;1369;40
127,85424;1369;41
128,0378;1369;42
128,17627;1369;43
128,0817;1369;44
128,10594;1369;45
128,02725;1369;46
128,25594;1369;47
127,90205;1369;48
123,37137;1369;49
123,14985;1369;50
123,19;1369;51
123,239655;1369;52
123,30185;1369;53
123,02339;1369;54
123,14271;1369;55
123,16;1369;56
123,11153;1369;57
123,25494;1369;58
122,9;1369;59
122,98;1370;0
0,141;1370;1
0,013881445;1370;2
0,0;1370;3
0,0;1370;4
0,0;1370;5
0,0;1370;6
0,0;1370;7
0,0;1370;8
0,0;1370;9
120,295425;1370;10
118,41593;1370;11
117,89271;1370;12
117,898636;1370;13
118,12457;1370;14
118,136444;1370;15
118,068474;1370;16
118,07695;1370;17
117,97797;1370;18
127,82696;1370;19
128,2217;1370;20
128,17288;1370;21
128,35068;1370;22
128,08813;1370;23
128,08646;1370;24
128,02864;1370;25
128,2449;1370;26
128,0461;1370;27
128,08034;1370;28
138,23288;1370;29
138,09914;1370;30
137,99135;1370;31
137,9895;1370;32
137,91373;1370;33
137,87355;1370;34
137,80579;1370;35
137,91034;1370;36
137,82425;1370;37
137,90764;1370;38
128,17747;1370;39
128,25745;1370;40
128,24576;1370;41
128,3922;1370;42
128,0722;1370;43
128,34442;1370;44
128,10103;1370;45
128,2393;1370;46
128,17781;1370;47
127,94422;1370;48
123,40982;1370;49
123,23914;1370;50
123,27729;1370;51
123,13543;1370;52
123,177284;1370;53
123,06187;1370;54
123,28829;1370;55
123,11593;1370;56
123,01;1370;57
123,03425;1370;58
123,09;1370;59
123,02;1371;0
0,16598302;1371;1
0,0;1371;2
0,0;1371;3
0,0;1371;4
0,0;1371;5
0,0;1371;6
0,0;1371;7
0,0;1371;8
0,0;1371;9
120,40407;1371;10
118,18119;1371;11
118,35;1371;12
118,165596;1371;13
118,03017;1371;14
117,97017;1371;15
118,094574;1371;16
117,817795;1371;17
118,1139;1371;18
127,50763;1371;19
128,34322;1371;20
128,2873;1371;21
128,16;1371;22
128,11476;1371;23
128,14897;1371;24
128,21544;1371;25
128,07526;1371;26
128,05034;1371;27
128,19;1371;28
138,11034;1371;29
137,7473;1371;30
138,079;1371;31
137,81577;1371;32
137,93103;1371;33
138,01442;1371;34
137,87794;1371;35
137,8512;1371;36
137,99068;1371;37
137,86578;1371;38
128,06679;1371;39
128,24306;1371;40
127,889656;1371;41
128,11253;1371;42
128,11626;1371;43
128,15831;1371;44
128,07137;1371;45
127,99167;1371;46
127,97117;1371;47
128,03662;1371;48
123,4922;1371;49
123,09914;1371;50
123,148476;1371;51
123,27;1371;52
123,22661;1371;53
123,034584;1371;54
123,017296;1371;55
123,02271;1371;56
123,23356;1371;57
123,08425;1371;58
122,98;1371;59
123,04;1372;0
0,15116951;1372;1
0,0;1372;2
0,0;1372;3
0,0;1372;4
0,0;1372;5
0,0;1372;6
0,0;1372;7
0,0;1372;8
0,0;1372;9
119,97526;1372;10
118,25915;1372;11
118,13813;1372;12
117,99136;1372;13
118,13475;1372;14
118,21949;1372;15
118,18067;1372;16
118,047966;1372;17
117,96984;1372;18
127,60185;1372;19
128,48645;1372;20
128,25847;1372;21
127,98594;1372;22
128,23;1372;23
128,22168;1372;24
128,15016;1372;25
128,07018;1372;26
128,0227;1372;27
128,02306;1372;28
138,2005;1372;29
137,88695;1372;30
138,19781;1372;31
138,00221;1372;32
137,74118;1372;33
138,06493;1372;34
138,02;1372;35
137,8112;1372;36
137,97424;1372;37
137,92474;1372;38
128,21272;1372;39
128,1105;1372;40
128,09152;1372;41
128,08017;1372;42
128,13626;1372;43
127,95864;1372;44
128,14966;1372;45
128,38951;1372;46
128,06104;1372;47
128,0171;1372;48
123,18423;1372;49
123,09117;1372;50
123,34;1372;51
123,05289;1372;52
123,06;1372;53
123,126274;1372;54
123,33036;1372;55
123,04306;1372;56
122,8627;1372;57
123,127815;1372;58
122,98;1372;59
123,12;1373;0
0,0;1373;1
0,0;1373;2
0,0;1373;3
0,0;1373;4
0,0;1373;5
0,0;1373;6
0,0;1373;7
0,0;1373;8
0,0;1373;9
120,07119;1373;10
118,37339;1373;11
118,02406;1373;12
118,053734;1373;13
118,14;1373;14
118,14814;1373;15
118,15153;1373;16
117,84424;1373;17
117,87456;1373;18
127,856964;1373;19
128,22594;1373;20
128,25372;1373;21
128,20357;1373;22
128,04442;1373;23
128,17084;1373;24
128,12;1373;25
128,11475;1373;26
128,17426;1373;27
128,22778;1373;28
138,10289;1373;29
138,08661;1373;30
137,94235;1373;31
137,97356;1373;32
137,71596;1373;33
138,04442;1373;34
137,75356;1373;35
137,67474;1373;36
138,0656;1373;37
137,91156;1373;38
128,27931;1373;39
128,15543;1373;40
128,0878;1373;41
128,01355;1373;42
128,06238;1373;43
127,96542;1373;44
128,22491;1373;45
128,25931;1373;46
128,00949;1373;47
128,07085;1373;48
123,6;1373;49
123,17422;1373;50
123,23424;1373;51
123,12289;1373;52
123,297966;1373;53
122,99831;1373;54
123,11388;1373;55
123,081024;1373;56
123,18136;1373;57
123,176094;1373;58
123,04;1373;59
122,95;1374;0
0,17940676;1374;1
0,0;1374;2
0,0;1374;3
0,0;1374;4
0,0;1374;5
0,0;1374;6
0,0;1374;7
0,0;1374;8
0,0;1374;9
119,80559;1374;10
118,09;1374;11
118,05136;1374;12
117,99373;1374;13
118,08034;1374;14
118,194405;1374;15
118,17068;1374;16
118,07797;1374;17
118,02813;1374;18
127,66238;1374;19
128,49644;1374;20
128,11322;1374;21
128,28593;1374;22
128,41;1374;23
127,98879;1374;24
128,04102;1374;25
128,08356;1374;26
128,3107;1374;27
128,03864;1374;28
138,0056;1374;29
138,07948;1374;30
137,84184;1374;31
137,92119;1374;32
137,97;1374;33
137,82103;1374;34
137,83186;1374;35
137,8278;1374;36
137,56593;1374;37
137,82578;1374;38
128,11594;1374;39
128,33238;1374;40
128,06169;1374;41
127,92677;1374;42
128,13779;1374;43
128,06154;1374;44
128,15457;1374;45
128,34648;1374;46
128,04373;1374;47
128,10133;1374;48
123,19304;1374;49
123,2332;1374;50
123,333046;1374;51
123,16289;1374;52
122,99864;1374;53
123,1261;1374;54
123,25307;1374;55
123,023056;1374;56
123,07779;1374;57
122,99356;1374;58
123,06;1374;59
123,1;1375;0
0,0;1375;1
0,0;1375;2
0,0;1375;3
0,0;1375;4
0,0;1375;5
0,0;1375;6
0,0;1375;7
0,0;1375;8
0,0;1375;9
119,80543;1375;10
118,227455;1375;11
118,11373;1375;12
118,06423;1375;13
118,04;1375;14
118,04881;1375;15
118,22712;1375;16
118,07576;1375;17
117,97374;1375;18
127,70711;1375;19
128,33594;1375;20
128,20898;1375;21
128,06847;1375;22
128,17303;1375;23
128,05354;1375;24
128,12508;1375;25
128,05728;1375;26
128,2739;1375;27
128,06984;1375;28
138,2227;1375;29
137,8373;1375;30
137,91916;1375;31
137,93204;1375;32
137,83897;1375;33
137,86203;1375;34
137,9712;1375;35
137,77493;1375;36
138,08086;1375;37
137,79897;1375;38
128,02797;1375;39
128,04;1375;40
128,18034;1375;41
128,1378;1375;42
128,20862;1375;43
128,11322;1375;44
128,11543;1375;45
128,00795;1375;46
127,98374;1375;47
128,09964;1375;48
123,50982;1375;49
123,19;1375;50
123,242714;1375;51
123,03017;1375;52
123,32407;1375;53
123,0044;1375;54
123,074234;1375;55
122,99796;1375;56
123,09085;1375;57
123,08172;1375;58
122,84;1375;59
122,77;1376;0
0,14040676;1376;1
0,0;1376;2
0,0;1376;3
0,0;1376;4
0,0;1376;5
0,0;1376;6
0,0;1376;7
0,0;1376;8
0,0;1376;9
119,97967;1376;10
118,18119;1376;11
118,21425;1376;12
117,95982;1376;13
117,98915;1376;14
118,15644;1376;15
118,094574;1376;16
118,0217;1376;17
117,882034;1376;18
127,70037;1376;19
128,28152;1376;20
128,31898;1376;21
128,19356;1376;22
128,13696;1376;23
128,19272;1376;24
128,14644;1376;25
127,97728;1376;26
128,0322;1376;27
128,09831;1376;28
138,05542;1376;29
138,00305;1376;30
137,79117;1376;31
137,94084;1376;32
137,81015;1376;33
137,90608;1376;34
137,79794;1376;35
137,6888;1376;36
137,98643;1376;37
137,82475;1376;38
128,22609;1376;39
128,09781;1376;40
127,94814;1376;41
128,12796;1376;42
128,1539;1376;43
128,11372;1376;44
128,13017;1376;45
128,09392;1376;46
128,23271;1376;47
127,997116;1376;48
123,449646;1376;49
123,16508;1376;50
123,23424;1376;51
123,042885;1376;52
123,21593;1376;53
123,041695;1376;54
122,86306;1376;55
123,15661;1376;56
122,99797;1376;57
123,22781;1376;58
122,91;1376;59
122,88;1377;0
0,0;1377;1
0,0;1377;2
0,0;1377;3
0,0;1377;4
0,0;1377;5
0,0;1377;6
0,0;1377;7
0,0;1377;8
0,0;1377;9
119,88406;1377;10
118,163216;1377;11
118,29323;1377;12
117,863556;1377;13
117,99407;1377;14
117,92356;1377;15
118,0261;1377;16
118,06594;1377;17
117,892525;1377;18
127,66238;1377;19
128,32118;1377;20
128,14609;1377;21
128,05933;1377;22
127,98746;1377;23
127,99252;1377;24
128,14;1377;25
128,09982;1377;26
127,9644;1377;27
128,16205;1377;28
138,18967;1377;29
137,99661;1377;30
137,8905;1377;31
137,95;1377;32
137,86151;1377;33
137,91306;1377;34
138,06459;1377;35
137,75253;1377;36
138,05899;1377;37
137,92578;1377;38
128,26524;1377;39
128,0795;1377;40
127,956276;1377;41
128,0595;1377;42
128,12457;1377;43
127,91356;1377;44
127,97983;1377;45
128,11627;1377;46
127,99575;1377;47
127,89325;1377;48
123,56679;1377;49
123,27477;1377;50
123,07457;1377;51
122,95254;1377;52
123,12864;1377;53
123,21051;1377;54
122,99252;1377;55
123,12354;1377;56
122,93712;1377;57
123,127815;1377;58
123,19;1377;59
123,18;1378;0
0,0;1378;1
0,0;1378;2
0,0;1378;3
0,0;1378;4
0,0;1378;5
0,0;1378;6
0,0;1378;7
0,0;1378;8
0,0;1378;9
119,78542;1378;10
118,267456;1378;11
118,005936;1378;12
117,9605;1378;13
118,25;1378;14
118,1283;1378;15
118,206276;1378;16
117,78779;1378;17
117,90236;1378;18
127,59644;1378;19
128,22916;1378;20
128,18813;1378;21
128,29576;1378;22
128,18932;1378;23
127,97645;1378;24
127,97356;1378;25
128,2161;1378;26
128,2334;1378;27
128,17694;1378;28
138,35678;1378;29
138,11696;1378;30
137,89;1378;31
137,9039;1378;32
137,82985;1378;33
138,0129;1378;34
137,96101;1378;35
137,76593;1378;36
137,98338;1378;37
137,99156;1378;38
128,20238;1378;39
128,34407;1378;40
127,9678;1378;41
128,16322;1378;42
128,04848;1378;43
128,18661;1378;44
128,17526;1378;45
127,9998;1378;46
128,08762;1378;47
128,07458;1378;48
123,586426;1378;49
123,13914;1378;50
123,24067;1378;51
123,17694;1378;52
123,11253;1378;53
123,06187;1378;54
123,038826;1378;55
123,16;1378;56
122,99594;1378;57
123,04712;1378;58
123,03;1378;59
122,98;1379;0
0,0;1379;1
0,0;1379;2
0,0;1379;3
0,0;1379;4
0,0;1379;5
0,0;1379;6
0,0;1379;7
0,0;1379;8
0,0;1379;9
120,06102;1379;10
118,24373;1379;11
118,14187;1379;12
118,04322;1379;13
118,095085;1379;14
118,17305;1379;15
118,11695;1379;16
118,12779;1379;17
118,18341;1379;18
127,784744;1379;19
128,54762;1379;20
128,26424;1379;21
127,96763;1379;22
128,17323;1379;23
128,24458;1379;24
128,37645;1379;25
128,339;1379;26
128,02745;1379;27
127,94255;1379;28
137,96695;1379;29
137,95103;1379;30
137,92033;1379;31
137,97084;1379;32
137,97627;1379;33
137,81355;1379;34
137,8912;1379;35
137,94746;1379;36
137,98677;1379;37
137,87918;1379;38
128,33238;1379;39
128,33594;1379;40
127,973724;1379;41
128,10916;1379;42
128,17458;1379;43
127,97356;1379;44
128,04982;1379;45
128,04951;1379;46
128,19814;1379;47
127,990364;1379;48
123,53;1379;49
123,07015;1379;50
123,138145;1379;51
123,16035;1379;52
123,11475;1379;53
123,004074;1379;54
123,03459;1379;55
122,96136;1379;56
123,02;1379;57
123,21253;1379;58
123,01;1379;59
122,93;1380;0
0,062;1380;1
0,0;1380;2
0,0;1380;3
0,0;1380;4
0,0;1380;5
0,0;1380;6
0,0;1380;7
0,0;1380;8
0,0;1380;9
119,916275;1380;10
118,38;1380;11
118,21052;1380;12
117,828636;1380;13
118,23475;1380;14
117,99017;1380;15
117,98085;1380;16
118,246956;1380;17
117,87627;1380;18
127,87459;1380;19
128,44678;1380;20
128,04848;1380;21
128,01323;1380;22
128,09746;1380;23
128,12523;1380;24
128,13762;1380;25
128,1061;1380;26
128,13034;1380;27
128,24847;1380;28
138,32016;1380;29
137,90034;1380;30
137,94135;1380;31
137,93271;1380;32
137,95;1380;33
137,84406;1380;34
137,85085;1380;35
137,85626;1380;36
137,97661;1380;37
137,88445;1380;38
128,13034;1380;39
128,211;1380;40
127,78679;1380;41
127,90407;1380;42
128,08168;1380;43
127,838806;1380;44
128,03441;1380;45
128,12578;1380;46
128,2478;1380;47
128,03253;1380;48
123,48982;1380;49
123,384926;1380;50
123,19271;1380;51
123,126945;1380;52
123,41641;1380;53
123,09051;1380;54
123,117294;1380;55
123,03543;1380;56
123,06491;1380;57
123,34747;1380;58
123,08;1380;59
123,02;1381;0
0,0;1381;1
0,0;1381;2
0,0;1381;3
0,0;1381;4
0,0;1381;5
0,0;1381;6
0,0;1381;7
0,0;1381;8
0,0;1381;9
120,051186;1381;10
118,145424;1381;11
118,06;1381;12
118,14932;1381;13
118,054405;1381;14
118,25644;1381;15
117,97762;1381;16
117,98119;1381;17
118,02252;1381;18
127,93392;1381;19
128,24287;1381;20
128,3139;1381;21
128,46915;1381;22
128,19441;1381;23
128,22205;1381;24
128,23405;1381;25
128,20609;1381;26
127,99205;1381;27
128,02136;1381;28
138,24289;1381;29
137,75287;1381;30
138,0195;1381;31
137,79474;1381;32
137,91103;1381;33
137,78305;1381;34
137,94151;1381;35
137,97847;1381;36
137,84508;1381;37
137,80081;1381;38
128,10728;1381;39
128,1788;1381;40
128,05592;1381;41
128,23898;1381;42
128,13863;1381;43
128,1988;1381;44
128,15086;1381;45
128,0993;1381;46
128,14594;1381;47
127,92627;1381;48
123,218636;1381;49
123,2568;1381;50
123,12848;1381;51
123,13492;1381;52
123,07155;1381;53
123,16;1381;54
123,12;1381;55
123,26524;1381;56
123,21577;1381;57
122,80644;1381;58
123,01;1381;59
123,06;1382;0
0,187;1382;1
0,0;1382;2
0,0;1382;3
0,0;1382;4
0,0;1382;5
0,0;1382;6
0,0;1382;7
0,0;1382;8
0,0;1382;9
120,05746;1382;10
118,425766;1382;11
118,42374;1382;12
118,12932;1382;13
118,36559;1382;14
118,10678;1382;15
118,07932;1382;16
118,27525;1382;17
118,05407;1382;18
128,04578;1382;19
128,23915;1382;20
128,6244;1382;21
128,35;1382;22
128,35628;1382;23
128,23645;1382;24
128,28508;1382;25
128,2749;1382;26
128,31915;1382;27
128,34796;1382;28
138,49643;1382;29
138,40695;1382;30
137,94084;1382;31
138,12355;1382;32
138,37865;1382;33
138,3866;1382;34
138,19542;1382;35
138,13747;1382;36
138,12831;1382;37
138,27577;1382;38
128,49034;1382;39
128,19542;1382;40
128,26372;1382;41
128,39424;1382;42
128,34238;1382;43
128,24356;1382;44
128,21422;1382;45
128,35951;1382;46
128,23897;1382;47
128,37408;1382;48
123,54476;1382;49
123,524925;1382;50
123,38067;1382;51
123,54017;1382;52
123,19747;1382;53
123,222885;1382;54
123,32406;1382;55
123,42864;1382;56
123,36509;1382;57
123,15575;1382;58
123,34;1382;59
123,4;1383;0
0,14040676;1383;1
0,0;1383;2
0,0;1383;3
0,0;1383;4
0,0;1383;5
0,0;1383;6
0,0;1383;7
0,0;1383;8
0,0;1383;9
123,7517;1383;10
118,53;1383;11
118,16407;1383;12
118,27678;1383;13
118,24509;1383;14
118,435425;1383;15
118,15288;1383;16
118,20881;1383;17
118,05016;1383;18
127,88711;1383;19
128,25;1383;20
128,27525;1383;21
128,12323;1383;22
128,24966;1383;23
128,18916;1383;24
128,17847;1383;25
128,2171;1383;26
128,13339;1383;27
128,16205;1383;28
138,15576;1383;29
138,31712;1383;30
138,25067;1383;31
138,20491;1383;32
138,28253;1383;33
138,28812;1383;34
138,11253;1383;35
138,18561;1383;36
138,37662;1383;37
138,05052;1383;38
128,42915;1383;39
128,26694;1383;40
128,13203;1383;41
128,35898;1383;42
128,10611;1383;43
128,2217;1383;44
128,13663;1383;45
128,38559;1383;46
128,18645;1383;47
128,32712;1383;48
123,45643;1383;49
123,47477;1383;50
123,44424;1383;51
123,44965;1383;52
123,312035;1383;53
123,50119;1383;54
123,30388;1383;55
123,26694;1383;56
123,39374;1383;57
123,04541;1383;58
123,19;1383;59
123,34;1384;0
0,16598302;1384;1
0,0;1384;2
0,0;1384;3
0,0;1384;4
0,0;1384;5
0,0;1384;6
0,0;1384;7
0,0;1384;8
0,0;1384;9
123,962036;1384;10
118,32746;1384;11
118,423225;1384;12
118,27796;1384;13
118,29475;1384;14
118,16152;1384;15
118,1839;1384;16
118,32051;1384;17
118,1422;1384;18
128,06711;1384;19
128,26524;1384;20
128,26474;1384;21
128,26424;1384;22
128,20152;1384;23
128,06609;1384;24
128,22289;1384;25
128,1129;1384;26
128,0688;1384;27
127,970345;1384;28
138,37677;1384;29
138,35103;1384;30
138,27;1384;31
138,1605;1384;32
138,31897;1384;33
138,35306;1384;34
138,31541;1384;35
138,38034;1384;36
138,16185;1384;37
138,20659;1384;38
128,48932;1384;39
128,11069;1384;40
128,38966;1384;41
128,24898;1384;42
128,26237;1384;43
128,11186;1384;44
128,27896;1384;45
128,02745;1384;46
128,12677;1384;47
127,96867;1384;48
123,55;1384;49
123,69711;1384;50
123,3039;1384;51
123,514915;1384;52
123,16204;1384;53
123,43152;1384;54
123,31153;1384;55
123,19136;1384;56
123,203064;1384;57
123,39459;1384;58
123,09;1384;59
123,02;1385;0
0,273;1385;1
0,0;1385;2
0,0;1385;3
0,0;1385;4
0,0;1385;5
0,0;1385;6
0,0;1385;7
0,0;1385;8
0,0;1385;9
124,042885;1385;10
118,40407;1385;11
118,303734;1385;12
118,22441;1385;13
118,43593;1385;14
118,25831;1385;15
118,34475;1385;16
118,12627;1385;17
118,45967;1385;18
127,745926;1385;19
128,19916;1385;20
128,12474;1385;21
127,97848;1385;22
128,10966;1385;23
128,06879;1385;24
128,21136;1385;25
127,95018;1385;26
128,14185;1385;27
128,17897;1385;28
138,32407;1385;29
138,57982;1385;30
138,38269;1385;31
138,25441;1385;32
138,33238;1385;33
138,29608;1385;34
138,35982;1385;35
138,19307;1385;36
138,40492;1385;37
138,13814;1385;38
128,3444;1385;39
128,21338;1385;40
128,14203;1385;41
128,0383;1385;42
127,91374;1385;43
128,07509;1385;44
128,20897;1385;45
128,30902;1385;46
128,04439;1385;47
128,14832;1385;48
123,48458;1385;49
123,37305;1385;50
123,467285;1385;51
123,331856;1385;52
123,33796;1385;53
123,362206;1385;54
123,29459;1385;55
123,26558;1385;56
123,24221;1385;57
123,19541;1385;58
123,22;1385;59
123,31;1386;0
0,0;1386;1
0,0;1386;2
0,0;1386;3
0,0;1386;4
0,0;1386;5
0,0;1386;6
0,0;1386;7
0,0;1386;8
0,0;1386;9
123,09051;1386;10
118,48457;1386;11
118,31729;1386;12
118,17068;1386;13
118,05576;1386;14
118,07526;1386;15
118,266106;1386;16
118,066956;1386;17
118,10659;1386;18
127,91949;1386;19
128,23491;1386;20
128,31967;1386;21
128,2127;1386;22
128,1529;1386;23
128,2429;1386;24
128,17406;1386;25
128,2449;1386;26
128,3239;1386;27
128,12898;1386;28
138,6188;1386;29
138,3027;1386;30
138,40883;1386;31
138,3405;1386;32
138,25389;1386;33
138,31508;1386;34
138,39102;1386;35
138,0166;1386;36
138,36899;1386;37
138,1571;1386;38
128,24203;1386;39
128,30475;1386;40
128,1561;1386;41
128,3183;1386;42
128,20709;1386;43
128,38;1386;44
128,15086;1386;45
128,1805;1386;46
128,02644;1386;47
128,27338;1386;48
123,4256;1386;49
123,38304;1386;50
123,38033;1386;51
123,375084;1386;52
123,34932;1386;53
123,35458;1386;54
123,21018;1386;55
123,4849;1386;56
123,27;1386;57
123,264595;1386;58
123,26;1386;59
123,19;1387;0
0,0;1387;1
0,0;1387;2
0,0;1387;3
0,0;1387;4
0,0;1387;5
0,0;1387;6
0,0;1387;7
0,0;1387;8
0,0;1387;9
123,76983;1387;10
118,64423;1387;11
118,32626;1387;12
118,196266;1387;13
118,48051;1387;14
118,28034;1387;15
118,29255;1387;16
118,12797;1387;17
118,270164;1387;18
128,04408;1387;19
128,27203;1387;20
128,10864;1387;21
128,21643;1387;22
128,26491;1387;23
128,14066;1387;24
128,11897;1387;25
127,94;1387;26
128,22694;1387;27
128,04185;1387;28
138,2305;1387;29
138,30374;1387;30
138,16118;1387;31
138,03035;1387;32
138,31302;1387;33
138,28558;1387;34
138,31711;1387;35
138,28186;1387;36
138,03355;1387;37
138,30792;1387;38
128,32932;1387;39
128,22949;1387;40
128,18202;1387;41
128,21204;1387;42
128,1332;1387;43
128,3817;1387;44
128,04948;1387;45
128,20323;1387;46
128,02272;1387;47
128,1188;1387;48
123,38679;1387;49
123,51406;1387;50
123,333046;1387;51
123,26052;1387;52
123,195435;1387;53
123,38661;1387;54
123,24153;1387;55
123,39898;1387;56
123,455765;1387;57
123,101845;1387;58
123,19;1387;59
123,06;1388;0
0,13842374;1388;1
0,0;1388;2
0,0;1388;3
0,0;1388;4
0,0;1388;5
0,0;1388;6
0,0;1388;7
0,0;1388;8
0,0;1388;9
123,776276;1388;10
118,364914;1388;11
118,33593;1388;12
118,364914;1388;13
118,32;1388;14
118,35796;1388;15
118,146774;1388;16
118,28949;1388;17
118,14;1388;18
128,02356;1388;19
128,35931;1388;20
128,43204;1388;21
128,2856;1388;22
128,33372;1388;23
128,15187;1388;24
128,30559;1388;25
128,07745;1388;26
128,1717;1388;27
128,29865;1388;28
138,48882;1388;29
138,21034;1388;30
138,47765;1388;31
138,25339;1388;32
138,33015;1388;33
138,27356;1388;34
138,21712;1388;35
138,3812;1388;36
138,18846;1388;37
137,95422;1388;38
128,34525;1388;39
128,16356;1388;40
128,13983;1388;41
128,09119;1388;42
128,31;1388;43
128,13628;1388;44
128,18018;1388;45
128,19441;1388;46
128,20645;1388;47
128,18494;1388;48
123,4734;1388;49
123,695786;1388;50
123,333374;1388;51
123,26832;1388;52
123,26611;1388;53
123,44899;1388;54
123,40694;1388;55
123,31558;1388;56
123,22018;1388;57
123,44472;1388;58
123,04;1388;59
123,11;1389;0
0,038728785;1389;1
0,0;1389;2
0,0;1389;3
0,0;1389;4
0,0;1389;5
0,0;1389;6
0,0;1389;7
0,0;1389;8
0,0;1389;9
123,74509;1389;10
118,39373;1389;11
118,29084;1389;12
118,38204;1389;13
118,28136;1389;14
118,09203;1389;15
118,35372;1389;16
118,23982;1389;17
118,179665;1389;18
127,99274;1389;19
128,33069;1389;20
128,35712;1389;21
128,29984;1389;22
128,32779;1389;23
128,00645;1389;24
128,21594;1389;25
128,27254;1389;26
128,2144;1389;27
128,17966;1389;28
138,51373;1389;29
138,17747;1389;30
138,24966;1389;31
138,31;1389;32
138,32849;1389;33
138,36288;1389;34
138,1212;1389;35
138,23526;1389;36
138,42474;1389;37
138,07681;1389;38
128,3;1389;39
128,2217;1389;40
128,14813;1389;41
128,22475;1389;42
128,1;1389;43
128,12831;1389;44
128,03595;1389;45
128,12166;1389;46
128,12967;1389;47
128,39627;1389;48
123,429825;1389;49
123,44609;1389;50
123,355095;1389;51
123,42763;1389;52
123,43136;1389;53
123,38271;1389;54
123,351524;1389;55
123,14543;1389;56
123,34;1389;57
123,31425;1389;58
123,13;1389;59
123,16;1390;0
0,062406752;1390;1
0,0;1390;2
0,0;1390;3
0,0;1390;4
0,0;1390;5
0,0;1390;6
0,0;1390;7
0,0;1390;8
0,0;1390;9
123,868645;1390;10
118,39627;1390;11
118,21355;1390;12
118,421364;1390;13
118,32593;1390;14
118,22848;1390;15
118,186104;1390;16
118,12373;1390;17
118,39016;1390;18
127,8783;1390;19
128,25966;1390;20
128,23152;1390;21
128,35576;1390;22
128,32475;1390;23
128,15645;1390;24
128,18102;1390;25
128,12947;1390;26
128,18034;1390;27
128,22017;1390;28
138,33678;1390;29
138,41287;1390;30
138,3485;1390;31
138,35085;1390;32
138,35777;1390;33
138,4334;1390;34
138,20288;1390;35
138,45154;1390;36
138,23814;1390;37
138,22525;1390;38
128,46391;1390;39
128,06;1390;40
128,07034;1390;41
128,06746;1390;42
128,1961;1390;43
128,18323;1390;44
128,24017;1390;45
128,15628;1390;46
128,25864;1390;47
128,03339;1390;48
123,50423;1390;49
123,475945;1390;50
123,4539;1390;51
123,537285;1390;52
123,27203;1390;53
123,44678;1390;54
123,25847;1390;55
123,1;1390;56
123,25406;1390;57
123,24644;1390;58
123,19;1390;59
123,42;1391;0
0,08057626;1391;1
0,0;1391;2
0,0;1391;3
0,0;1391;4
0,0;1391;5
0,0;1391;6
0,0;1391;7
0,0;1391;8
0,0;1391;9
123,6261;1391;10
118,57864;1391;11
118,53;1391;12
118,195595;1391;13
118,30983;1391;14
118,003555;1391;15
118,3478;1391;16
118,17746;1391;17
118,0844;1391;18
127,872215;1391;19
128,26949;1391;20
128,18848;1391;21
128,20271;1391;22
128,27069;1391;23
128,38832;1391;24
128,37492;1391;25
128,42763;1391;26
128,0388;1391;27
128,15695;1391;28
138,60983;1391;29
138,34103;1391;30
138,43782;1391;31
138,22508;1391;32
138,16524;1391;33
138,44;1391;34
138,13;1391;35
138,35153;1391;36
138,26492;1391;37
138,28711;1391;38
128,05118;1391;39
128,09662;1391;40
128,12965;1391;41
128,36949;1391;42
128,1432;1391;43
127,96;1391;44
128,07407;1391;45
128,27834;1391;46
128,17252;1391;47
128,11288;1391;48
123,37899;1391;49
123,46624;1391;50
123,37848;1391;51
123,457115;1391;52
123,46525;1391;53
123,17101;1391;54
123,35441;1391;55
123,1651;1391;56
123,31423;1391;57
123,25253;1391;58
123,26;1391;59
123,19;1392;0
0,21127121;1392;1
0,0;1392;2
0,0;1392;3
0,0;1392;4
0,0;1392;5
0,0;1392;6
0,0;1392;7
0,0;1392;8
0,0;1392;9
123,815254;1392;10
118,42051;1392;11
118,13677;1392;12
118,38;1392;13
118,31509;1392;14
118,123726;1392;15
118,37712;1392;16
118,36;1392;17
